Peak Number,Amplitude,Period (ns),Frequency (Hz),Energy (eV), Photons Flux in J/s
15321,76,0.0006000063158548841,9999894736859.977,1.0739091,1.4538693791748117e+22
15322,59,0.000800008421142806,7499921052617.228,1.0739091,1.1682639217281273e+22
15323,58,0.0008000084211410297,7499921052633.881,1.0739091,1.1289973664707538e+22
15324,72,0.0006000063158548841,9999894736859.977,1.0767491,1.3048578361568946e+22
15325,59,0.00040000421057051483,14999842105267.762,0.4371942,5.841319608627667e+21
15326,60,0.0004000042105722912,14999842105201.148,0.4171942,6.041008500762133e+21
15327,58,0.0008000084211410297,7499921052633.881,0.4171942,1.1289973664707538e+22
15328,71,0.00040000421057051483,14999842105267.762,0.4047364,8.459089958946299e+21
15329,68,0.00040000421057051483,14999842105267.762,0.4098431,7.759339807611126e+21
15330,72,0.0008000084211410297,7499921052633.881,0.4098431,1.7398104482117681e+22
15331,62,0.00040000421057051483,14999842105267.762,0.4104209,6.45045463245181e+21
15332,55,0.00040000421057051483,14999842105267.762,0.4111364,5.076125198534528e+21
15333,56,0.0006000063158566604,9999894736830.371,1.0492424,7.893584440972485e+21
15334,55,0.00040000421057051483,14999842105267.762,0.4093986,5.076125198534528e+21
15335,58,0.0006000063158548841,9999894736859.977,1.0451935,8.46748024851812e+21
15336,71,0.00040000421057051483,14999842105267.762,0.4012564,8.459089958946299e+21
15337,57,0.00040000421057051483,14999842105267.762,0.4005453,5.452010171913614e+21
15338,67,0.0004000042105722912,14999842105201.148,0.3970120,7.532801988867005e+21
15339,56,0.0006000063158548841,9999894736859.977,1.0348158,7.893584440949116e+21
15340,59,0.0006000063158566604,9999894736830.371,1.0365135,8.76197941295447e+21
15341,60,0.001000010526425399,5999936842112.434,1.0365135,1.5102521251824851e+22
15342,66,0.0006000063158566604,9999894736830.371,1.0338202,1.0964430428850811e+22
15343,64,0.00040000421057051483,14999842105267.762,0.3948342,6.873325227503282e+21
15344,65,0.0006000063158566604,9999894736830.371,1.0305535,1.0634692048185188e+22
15345,80,0.00040000421057051483,14999842105267.762,0.3938431,1.0739570667973878e+22
15346,67,0.0008000084211410297,7499921052633.881,0.3938431,1.5065603977667104e+22
15347,65,0.0006000063158566604,9999894736830.371,1.0423224,1.0634692048185188e+22
15348,67,0.0006000063158548841,9999894736859.977,1.0408558,1.1299202983233604e+22
15349,57,0.00040000421057051483,14999842105267.762,0.4041986,5.452010171913614e+21
15350,54,0.00040000421057051483,14999842105267.762,0.4031453,4.893216885595597e+21
15351,62,0.0008000084211410297,7499921052633.881,0.4031453,1.290090926490362e+22
15352,65,0.00040000421057051483,14999842105267.762,0.4015542,7.08979469877963e+21
15353,63,0.0004000042105722912,14999842105201.148,0.4009631,6.660211872090251e+21
15354,54,0.00040000421057051483,14999842105267.762,0.4023720,4.893216885595597e+21
15355,50,0.00040000421057051483,14999842105267.762,0.4035542,4.195144792177296e+21
15356,66,0.001000010526425399,5999936842112.434,0.4035542,1.8274050714708071e+22
15357,62,0.0008000084211410297,7499921052633.881,0.4035542,1.290090926490362e+22
15358,58,0.0006000063158566604,9999894736830.371,1.0353002,8.467480248543188e+21
15359,65,0.0010000105264271753,5999936842101.775,1.0353002,1.7724486746964817e+22
15360,53,0.0006000063158548841,9999894736859.977,1.0304824,7.070497032725148e+21
15361,62,0.0010000105264271753,5999936842101.775,1.0304824,1.6126136581143847e+22
15362,51,0.0006000063158566604,9999894736830.371,1.0207847,6.546942962681579e+21
15363,56,0.001000010526425399,5999936842112.434,1.0207847,1.3155974068256316e+22
15364,39,0.00040000421057051483,14999842105267.762,0.3756520,2.5523260915606665e+21
15365,56,0.00040000421057051483,14999842105267.762,0.3708120,5.2623896273072e+21
15366,71,0.0004000042105722912,14999842105201.148,0.3701231,8.459089958983865e+21
15367,49,0.00040000421057051483,14999842105267.762,0.3640653,4.029017058407075e+21
15368,57,0.00040000421057051483,14999842105267.762,0.3613853,5.452010171913614e+21
15369,75,0.0006000063158548841,9999894736859.977,0.9988113,1.4158613673577416e+22
15370,70,0.00040000421057051483,14999842105267.762,0.3591053,8.2224837926675e+21
15371,64,0.00040000421057051483,14999842105267.762,0.3660742,6.873325227503282e+21
15372,58,0.00040000421057051483,14999842105267.762,0.3644609,5.644986832353769e+21
15373,60,0.0004000042105722912,14999842105201.148,0.3591586,6.041008500762133e+21
15374,65,0.0006000063158548841,9999894736859.977,0.9934469,1.0634692048153704e+22
15375,77,0.0006000063158566604,9999894736830.371,0.9896558,1.4923808083713605e+22
15376,60,0.001000010526425399,5999936842112.434,0.9896558,1.5102521251824851e+22
15377,70,0.000800008421142806,7499921052617.228,0.9896558,1.6444967585371514e+22
15378,79,0.0008000084211410297,7499921052633.881,0.9896558,2.0945518918382802e+22
15379,65,0.00040000421057051483,14999842105267.762,0.3378742,7.08979469877963e+21
15380,55,0.0006000063158548841,9999894736859.977,0.9570691,7.614187797790522e+21
15381,57,0.00040000421057051483,14999842105267.762,0.3113098,5.452010171913614e+21
15382,41,0.0004000042105722912,14999842105201.148,0.3199409,2.82081535827254e+21
15383,69,0.00040000421057051483,14999842105267.762,0.3221675,7.989233742222442e+21
15384,68,0.0006000063158548841,9999894736859.977,0.9634513,1.163900971139946e+22
15385,67,0.00040000421057051483,14999842105267.762,0.3071853,7.532801988833552e+21
15386,67,0.0006000063158566604,9999894736830.371,0.9372024,1.1299202983267056e+22
15387,55,0.00040000421057051483,14999842105267.762,0.2960742,5.076125198534528e+21
15388,65,0.0006000063158566604,9999894736830.371,0.9393091,1.0634692048185188e+22
15389,64,0.00040000421057051483,14999842105267.762,0.3023764,6.873325227503282e+21
15390,63,0.001000010526425399,5999936842112.434,0.3023764,1.66505296801369e+22
15391,65,0.0006000063158566604,9999894736830.371,0.9321224,1.0634692048185188e+22
15392,55,0.0006000063158548841,9999894736859.977,0.9055357,7.614187797790522e+21
15393,51,0.0004000042105722912,14999842105201.148,0.2612431,4.3646286418006413e+21
15394,78,0.0008000084211410297,7499921052633.881,0.2612431,2.0418608732485332e+22
15395,64,0.00040000421057051483,14999842105267.762,0.1561364,6.873325227503282e+21
15396,57,0.0006000063158548841,9999894736859.977,0.8638069,8.178015257858315e+21
15397,52,0.0008000084211410297,7499921052633.881,0.8638069,9.074937214437926e+21
15398,56,0.0010000105264271753,5999936842101.775,0.8638069,1.3155974068279685e+22
15399,59,0.0006000063158566604,9999894736830.371,0.8475491,8.76197941295447e+21
15400,65,0.0006000063158548841,9999894736859.977,0.8461713,1.0634692048153704e+22
15401,61,0.00040000421057051483,14999842105267.762,0.2093675,6.244053508676687e+21
15402,68,0.0004000042105722912,14999842105201.148,0.1930520,7.759339807645584e+21
15403,47,0.00040000421057051483,14999842105267.762,0.1948164,3.7068299383678587e+21
15404,55,0.00040000421057051483,14999842105267.762,0.1688742,5.076125198534528e+21
15405,53,0.00040000421057051483,14999842105267.762,0.1426431,4.7136646884904094e+21
15406,55,0.0006000063158548841,9999894736859.977,0.7906024,7.614187797790522e+21
15407,53,0.00040000421057051483,14999842105267.762,0.1499409,4.7136646884904094e+21
15408,65,0.0006000063158566604,9999894736830.371,0.8197669,1.0634692048185188e+22
15409,66,0.00040000421057051483,14999842105267.762,0.1948698,7.309620285889721e+21
15410,59,0.00040000421057051483,14999842105267.762,0.2042520,5.841319608627667e+21
15411,59,0.00040000421057051483,14999842105267.762,0.2486075,5.841319608627667e+21
15412,57,0.0008000084211410297,7499921052633.881,0.2486075,1.0904020343827227e+22
15413,52,0.00040000421057051483,14999842105267.762,0.2198875,4.537468607218963e+21
15414,52,0.00040000421057051483,14999842105267.762,0.2190475,4.537468607218963e+21
15415,60,0.000800008421142806,7499921052617.228,0.2190475,1.2082017001497438e+22
15416,62,0.0006000063158548841,9999894736859.977,0.8683224,9.675681948663393e+21
15417,53,0.0008000084211410297,7499921052633.881,0.8683224,9.427329376980819e+21
15418,77,0.0006000063158566604,9999894736830.371,0.9201180,1.4923808083713605e+22
15419,58,0.0006000063158566604,9999894736830.371,0.9035269,8.467480248543188e+21
15420,48,0.00040000421057051483,14999842105267.762,0.2685053,3.866245440470596e+21
15421,67,0.00040000421057051483,14999842105267.762,0.3012520,7.532801988833552e+21
15422,51,0.0006000063158548841,9999894736859.977,0.9473980,6.546942962662197e+21
15423,70,0.0010000105264271753,5999936842101.775,0.9473980,2.055620948168701e+22
15424,64,0.0006000063158566604,9999894736830.371,0.9991402,1.0309987841270184e+22
15425,59,0.0008000084211410297,7499921052633.881,0.9991402,1.1682639217255334e+22
15426,68,0.0006000063158548841,9999894736859.977,1.0002780,1.163900971139946e+22
15427,72,0.00040000421057051483,14999842105267.762,0.3603720,8.699052241058841e+21
15428,54,0.00040000421057051483,14999842105267.762,0.3573675,4.893216885595597e+21
15429,54,0.0006000063158566604,9999894736830.371,0.9658957,7.339825328404262e+21
15430,57,0.0010000105264271753,5999936842101.775,0.9658957,1.363002542979614e+22
15431,61,0.00040000421057051483,14999842105267.762,0.3156475,6.244053508676687e+21
15432,56,0.0006000063158548841,9999894736859.977,0.9617357,7.893584440949116e+21
15433,73,0.00040000421057051483,14999842105267.762,0.3272164,8.942370639005123e+21
15434,65,0.0006000063158566604,9999894736830.371,0.9574513,1.0634692048185188e+22
15435,62,0.0012000126317115445,4999947368422.587,0.9574513,1.9351363897355433e+22
15436,52,0.00040000421057051483,14999842105267.762,0.3483986,4.537468607218963e+21
15437,54,0.00040000421057051483,14999842105267.762,0.3370475,4.893216885595597e+21
15438,47,0.000800008421142806,7499921052617.228,0.3370475,7.413659876752179e+21
15439,62,0.00040000421057051483,14999842105267.762,0.3079631,6.45045463245181e+21
15440,67,0.00040000421057051483,14999842105267.762,0.3064564,7.532801988833552e+21
15441,74,0.00040000421057051483,14999842105267.762,0.2957186,9.189045152785149e+21
15442,79,0.00040000421057051483,14999842105267.762,0.2610742,1.0472759459191401e+22
15443,47,0.0006000063158548841,9999894736859.977,0.8748335,5.560244907543558e+21
15444,55,0.0006000063158566604,9999894736830.371,0.8659713,7.614187797813063e+21
15445,50,0.00040000421057051483,14999842105267.762,0.2191808,4.195144792177296e+21
15446,68,0.00040000421057051483,14999842105267.762,0.2153231,7.759339807611126e+21
15447,63,0.0008000084211410297,7499921052633.881,0.2153231,1.332042374412135e+22
15448,75,0.00040000421057051483,14999842105267.762,0.2451764,9.439075782398915e+21
15449,73,0.00140001473699769,4285669172930.9272,0.2451764,3.1298297236537785e+22
15450,84,0.0006000063158566604,9999894736830.371,0.8767269,1.776056499218809e+22
15451,60,0.00040000421057051483,14999842105267.762,0.2280964,6.041008500735306e+21
15452,63,0.00040000421057051483,14999842105267.762,0.1953853,6.660211872060675e+21
15453,54,0.00040000421057051483,14999842105267.762,0.2085542,4.893216885595597e+21
15454,60,0.0006000063158566604,9999894736830.371,0.8345580,9.061512751116373e+21
15455,62,0.001000010526425399,5999936842112.434,0.8345580,1.6126136581115202e+22
15456,61,0.00040000421057051483,14999842105267.762,0.2386875,6.244053508676687e+21
15457,54,0.0006000063158566604,9999894736830.371,0.8520335,7.339825328404262e+21
15458,48,0.00040000421057051483,14999842105267.762,0.2089586,3.866245440470596e+21
15459,55,0.00040000421057051483,14999842105267.762,0.2025720,5.076125198534528e+21
15460,76,0.0006000063158566604,9999894736830.371,0.8436558,1.4538693791791159e+22
15461,54,0.00040000421057051483,14999842105267.762,0.1861986,4.893216885595597e+21
15462,47,0.00040000421057051483,14999842105267.762,0.1898120,3.7068299383678587e+21
15463,49,0.00040000421057051483,14999842105267.762,0.1906475,4.029017058407075e+21
15464,65,0.0010000105264271753,5999936842101.775,0.1906475,1.7724486746964817e+22
15465,64,0.00040000421057051483,14999842105267.762,0.1933498,6.873325227503282e+21
15466,61,0.0008000084211410297,7499921052633.881,0.1933498,1.2488107017353373e+22
15467,57,0.0006000063158548841,9999894736859.977,0.8287269,8.178015257858315e+21
15468,59,0.00040000421057051483,14999842105267.762,0.1912698,5.841319608627667e+21
15469,57,0.0006000063158566604,9999894736830.371,0.8278691,8.178015257882527e+21
15470,48,0.0006000063158566604,9999894736830.371,0.8225180,5.799368160714479e+21
15471,65,0.00040000421057051483,14999842105267.762,0.1873275,7.08979469877963e+21
15472,55,0.0006000063158548841,9999894736859.977,0.8263980,7.614187797790522e+21
15473,73,0.0010000105264271753,5999936842101.775,0.8263980,2.2355926597532666e+22
15474,63,0.00040000421057051483,14999842105267.762,0.1922475,6.660211872060675e+21
15475,49,0.0006000063158566604,9999894736830.371,0.8192291,6.043525587619559e+21
15476,61,0.0006000063158548841,9999894736859.977,0.7911846,9.366080263001167e+21
15477,77,0.0006000063158566604,9999894736830.371,0.7985357,1.4923808083713605e+22
15478,61,0.00040000421057051483,14999842105267.762,0.1579586,6.244053508676687e+21
15479,53,0.00040000421057051483,14999842105267.762,0.1662164,4.7136646884904094e+21
15480,65,0.0006000063158566604,9999894736830.371,0.7967135,1.0634692048185188e+22
15481,68,0.00040000421057051483,14999842105267.762,0.1281986,7.759339807611126e+21
15482,67,0.0006000063158548841,9999894736859.977,0.7722646,1.1299202983233604e+22
15483,53,0.00040000421057051483,14999842105267.762,0.0948075,4.7136646884904094e+21
15484,55,0.00040000421057051483,14999842105267.762,0.1180119,5.076125198534528e+21
15485,72,0.00040000421057051483,14999842105267.762,0.1347053,8.699052241058841e+21
15486,59,0.0006000063158566604,9999894736830.371,0.7499402,8.76197941295447e+21
15487,56,0.00040000421057051483,14999842105267.762,0.1138831,5.2623896273072e+21
15488,71,0.00040000421057051483,14999842105267.762,0.1095898,8.459089958946299e+21
15489,70,0.00040000421057051483,14999842105267.762,0.1041809,8.2224837926675e+21
15490,53,0.0006000063158566604,9999894736830.371,0.7454957,7.070497032746081e+21
15491,68,0.0008000084211410297,7499921052633.881,0.7454957,1.5518679615222252e+22
15492,64,0.00040000421057051483,14999842105267.762,0.1051498,6.873325227503282e+21
15493,55,0.00040000421057051483,14999842105267.762,0.1233409,5.076125198534528e+21
15494,49,0.0006000063158566604,9999894736830.371,0.7521269,6.043525587619559e+21
15495,62,0.0006000063158548841,9999894736859.977,0.7637891,9.675681948663393e+21
15496,62,0.0006000063158566604,9999894736830.371,0.7417402,9.675681948692038e+21
15497,67,0.00040000421057051483,14999842105267.762,0.0704697,7.532801988833552e+21
15498,60,0.0006000063158566604,9999894736830.371,0.6927269,9.061512751116373e+21
15499,60,0.001000010526425399,5999936842112.434,0.6927269,1.5102521251824851e+22
15500,56,0.00040000421057051483,14999842105267.762,3.8717742,5.2623896273072e+21
15501,47,0.000800008421142806,7499921052617.228,3.8717742,7.413659876752179e+21
15502,61,0.0006000063158548841,9999894736859.977,0.5832824,9.366080263001167e+21
15503,69,0.0006000063158566604,9999894736830.371,0.5706602,1.1983850613351404e+22
15504,47,0.00040000421057051483,14999842105267.762,3.7948542,3.7068299383678587e+21
15505,60,0.00040000421057051483,14999842105267.762,3.8160053,6.041008500735306e+21
15506,69,0.0008000084211410297,7499921052633.881,3.8160053,1.5978467484444884e+22
15507,66,0.0010000105264271753,5999936842101.775,3.8160053,1.827405071474053e+22
15508,58,0.0006000063158548841,9999894736859.977,0.5233891,8.46748024851812e+21
15509,59,0.0006000063158566604,9999894736830.371,0.5233002,8.76197941295447e+21
15510,58,0.0006000063158548841,9999894736859.977,0.4601180,8.46748024851812e+21
15511,53,0.0004000042105722912,14999842105201.148,3.7843164,4.713664688511342e+21
15512,53,0.001000010526425399,5999936842112.434,3.7843164,1.1784161721215558e+22
15513,66,0.0006000063158566604,9999894736830.371,0.5178647,1.0964430428850811e+22
15514,64,0.001000010526425399,5999936842112.434,0.5178647,1.7183313068742943e+22
15515,67,0.0006000063158566604,9999894736830.371,0.5060735,1.1299202983267056e+22
15516,73,0.0006000063158566604,9999894736830.371,0.5341224,1.3413555958527543e+22
15517,71,0.0012000126317115445,4999947368422.587,0.5341224,2.5377269876838898e+22
15518,64,0.0006000063158566604,9999894736830.371,0.5292335,1.0309987841270184e+22
15519,64,0.00040000421057051483,14999842105267.762,3.8454719,6.873325227503282e+21
15520,58,0.0006000063158548841,9999894736859.977,0.5303402,8.46748024851812e+21
15521,49,0.0016000168422820593,3749960526316.9404,0.5303402,1.61160682336283e+22
15522,62,0.0006000063158566604,9999894736830.371,0.5303313,9.675681948692038e+21
15523,53,0.0010000105264271753,5999936842101.775,0.5303313,1.178416172123649e+22
15524,75,0.001000010526425399,5999936842112.434,0.5303313,2.359768945597633e+22
